localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Agua de Oro	El Jacaranda 2 - Complejo	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 40m²	10	Precio $ 100.007	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Río Ceballos	Maelipa	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 50m²	9,4	Precio $ 133.343	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
El Manzano	Casa en Agua de Oro	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 2 baños, 150m²	NA	Precio $ 296.317	+ $ 29.632 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
El Manzano	El Jacaranda 1 - Complejo		9,4	Precio $ 125.935	+ $ 39.040 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Río Ceballos	Casa en Río Ceballos. Muy buena ubicación.	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina	NA	Precio $ 82.277	+ $ 17.278 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Agua de Oro	Bosquesito del rio	Chalet de montaña entero, 2 dormitorios, 1 sala de estar, 1 baño, 64m²	7,5	Precio $ 218.287	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Unquillo	Casa en las Sierras de Córdoba	Chalet de montaña entero, 2 dormitorios, 1 baño	9,8	Precio $ 370.396	+ $ 114.823 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Córdoba	Casa de campo agua de oro	Chalet de montaña entero, 2 dormitorios, 1 sala de estar, 2 baños, 80m²	NA	Precio original $ 444.475. Precio actual $ 422.251.	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Salsipuedes	Mirando las sierras chicas... (II)	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 150m²	NA	Precio original $ 330.887. Precio actual $ 297.798.	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
La Cumbre	La Loma	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina, 100m²	NA	Precio $ 139.578	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Salsipuedes	Orfeo Suites Hotel Sierras Chicas		8,2	Precio $ 655.477	+ $ 137.650 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Río Ceballos	Casita de las Sierras	Casa o chalet entero, 3 dormitorios, 1 baño, 1 cocina, 20m²	10	Precio $ 148.158	+ $ 31.113 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Río Ceballos	LA SERRANITA - Frente al Rio	Casa o chalet entero, 3 dormitorios, 1 baño, 70m²	8,2	Precio $ 218.287	+ $ 45.840 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Unquillo	La escondida		NA	Precio $ 157.418	+ $ 48.800 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Córdoba	Villa sol	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 3 baños, 1 cocina, 150m²	NA	Precio $ 241.375	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Río Ceballos	Casona familiar	Casa o chalet entero, 4 dormitorios, 2 baños, 270m²	NA	Precio $ 233.349	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Salsipuedes	La Churrasquita	Casa o chalet entero, 2 dormitorios, 2 salas de estar, 2 baños, 1 cocina, 240m²	10	Precio $ 172.456	+ $ 36.216 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Los Cocos	Casa ecológica de montaña con vista increíble	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 64m²	10	Precio $ 345.703	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Unquillo	Casa Brava		9,5	Precio $ 222.238	+ $ 68.894 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Santa María	Alojamiento temporario punilla	Apartamento entero, 2 dormitorios, 1 baño, 60m²	NA	Precio $ 71.363	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Salsipuedes	Hamacas Serranas	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 1.000m²	9,1	Precio original $ 145.689. Precio actual $ 123.836.	+ $ 26.005 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Río Ceballos	LAS ALONDRAS	Chalet de montaña entero, 3 dormitorios, 1 baño	NA	Precio $ 314.836	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
San Esteban	Barro tal vez	Chalet de montaña entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 10m²	NA	Precio $ 132.231	+ $ 27.769 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Villa Ñu Porá	Loft de montaña.	Chalet de montaña entero, 1 dormitorio, 1 sala de estar, 1 baño, 70m²	NA	Precio $ 75.857	+ $ 7.586 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Unquillo	Casa de Campo Yeye	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina, 10m²	7,0	Precio $ 162.974	+ $ 50.522 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Agua de Oro	La Soleada	Chalet de montaña entero, 1 dormitorio, 1 sala de estar, 1 baño, 16m²	NA	Precio $ 168.901	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Villa Ñu Porá	Las Alondras	Chalet de montaña entero, 3 dormitorios, 1 baño, 190m²	NA	Precio $ 251.869	+ $ 25.187 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Córdoba	Las Tres Herraduras - Casa de Campo	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 3 baños, 360m²	NA	Precio $ 765.485	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Unquillo	Unquillo Loft	Casa o chalet entero, 1 dormitorio, 1 baño, 75m²	NA	Precio $ 148.158	+ $ 14.816 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Santa María	HARD ROCK SERRANO	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina, 70m²	NA	Precio $ 177.000	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Unquillo	Arcadia	Casa o chalet entero, 4 dormitorios, 1 sala de estar, 1 baño, 180m²	NA	Precio $ 321.010	+ $ 32.101 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Río Ceballos	Casa Rio	Villa entera, 3 dormitorios, 1 sala de estar, 3 baños, 1 cocina, 190m²	NA	Precio $ 482.749	+ $ 101.377 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Córdoba	Casa en Alquiler en las Sierras	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño	NA	Precio $ 162.974	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
San Esteban	Casa grande en San Esteban - (a 5km de Capilla del Monte)	Casa o chalet entero, 4 dormitorios, 2 baños	NA	Precio $ 255.005	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
La Granja	Cabaña Vertientes del descanso	Casa o chalet entero, 3 dormitorios, 1 baño, 1.000m²	2,0	Precio $ 293.847	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Unquillo	Piccolina, casa en las sierras de Cba.	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 120m²	9,7	Precio $ 226.682	+ $ 70.271 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Río Ceballos	La casa de julieta	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 2 baños, 180m²	10	Precio $ 199.396	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Río Ceballos	catalina1	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 157m²	9,0	Precio $ 267.623	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Córdoba	Chalet los pinos	Chalet de montaña entero, 3 dormitorios, 1 sala de estar, 2 baños, 1.000m²	6,3	Precio original $ 312.984. Precio actual $ 304.959.	+ $ 64.041 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Capilla del Monte	El Mundo Interior		7,7	Precio $ 130.873	+ $ 27.113 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Unquillo	CASA UNQUILLO	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 16m²	8,1	Precio $ 135.812	+ $ 42.102 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Capilla del Monte	Cabañas Los Jotes	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 35m²	10	Precio $ 254.338	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Capilla del Monte	Cabañas Esferas de Cristal	Bungalow entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	8,5	Precio $ 140.010	+ $ 29.402 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Capilla del Monte	Casa con vista a los Cerros	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 2 baños, 70m²	NA	Precio $ 218.287	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Santa María	Alojamiento temporario punilla	Apartamento entero, 2 dormitorios, 1 baño, 60m²	NA	Precio $ 71.363	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Salsipuedes	Hamacas Serranas	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 1.000m²	9,1	Precio original $ 145.689. Precio actual $ 123.836.	+ $ 26.005 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Río Ceballos	LAS ALONDRAS	Chalet de montaña entero, 3 dormitorios, 1 baño	NA	Precio $ 314.836	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
San Esteban	Barro tal vez	Chalet de montaña entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 10m²	NA	Precio $ 132.231	+ $ 27.769 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Villa Ñu Porá	Loft de montaña.	Chalet de montaña entero, 1 dormitorio, 1 sala de estar, 1 baño, 70m²	NA	Precio $ 75.857	+ $ 7.586 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Unquillo	Casa de Campo Yeye	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina, 10m²	7,0	Precio $ 162.974	+ $ 50.522 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Agua de Oro	La Soleada	Chalet de montaña entero, 1 dormitorio, 1 sala de estar, 1 baño, 16m²	NA	Precio $ 168.901	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Villa Ñu Porá	Las Alondras	Chalet de montaña entero, 3 dormitorios, 1 baño, 190m²	NA	Precio $ 251.869	+ $ 25.187 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Córdoba	Las Tres Herraduras - Casa de Campo	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 3 baños, 360m²	NA	Precio $ 765.485	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Unquillo	Unquillo Loft	Casa o chalet entero, 1 dormitorio, 1 baño, 75m²	NA	Precio $ 148.158	+ $ 14.816 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Santa María	HARD ROCK SERRANO	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina, 70m²	NA	Precio $ 177.000	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Unquillo	Arcadia	Casa o chalet entero, 4 dormitorios, 1 sala de estar, 1 baño, 180m²	NA	Precio $ 321.010	+ $ 32.101 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Río Ceballos	Casa Rio	Villa entera, 3 dormitorios, 1 sala de estar, 3 baños, 1 cocina, 190m²	NA	Precio $ 482.749	+ $ 101.377 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Cosquín	Casita de Colores	Apartamento entero, 1 dormitorio, 1 baño	9,7	Precio $ 83.956	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Cosquín	Cabaña Céntrica con Balcón Vista a las Sierras	Apartamento entero, 1 dormitorio, 1 baño, 50m²	6,4	Precio $ 85.018	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Cosquín	Casa Monoambiente amplio con patio a 100 metros Rio Cosquín	Casa o chalet entero, 1 dormitorio, 1 baño, 1 cocina, 50m²	8,2	Precio $ 56.671	+ $ 11.901 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Cosquín	Casita del Sol	Casa o chalet entero, 2 dormitorios, 1 baño, 55m²	NA	Precio $ 266.685	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Cosquín	Balcones de Molinari	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 48m²	9,7	Precio $ 316.071	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Cosquín	Casa de Tati Cosquín a 5 cuadras plaza P.Molina	Casa o chalet entero, 1 dormitorio, 1 baño, 1 cocina, 55m²	NA	Precio $ 212.360	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Santa María	Alojamiento temporario punilla	Apartamento entero, 2 dormitorios, 1 baño, 60m²	NA	Precio $ 71.363	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Santa María	HARD ROCK SERRANO	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina, 70m²	NA	Precio $ 177.000	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Bialet Massé	El colibrí	Apartamento entero, 2 dormitorios, 1 baño	NA	Precio $ 740.792	+ $ 74.079 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Santa María	Santa Maria de Punilla	Apartamento entero, 3 dormitorios, 1 baño, 110m²	NA	Precio $ 125.935	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Molinari	Lo de Pancho	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina, 155m²	NA	Precio $ 271.624	+ $ 27.162 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Bialet Massé	Cabañas Bi Masset	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 70m²	NA	Precio $ 300.021	+ $ 30.002 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Bialet Massé	Casa de montaña	Casa o chalet entero, 2 dormitorios, 1 baño, 60m²	NA	Precio $ 131.367	+ $ 13.137 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Bialet Massé	Casa Boutique Comuna San Roque	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño	1,0	Precio $ 251.869	+ $ 25.187 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Bialet Massé	Sierras, sol y río BELLA VISTA	Chalet de montaña entero, 1 dormitorio, 1 sala de estar, 1 baño, 80m²	NA	Precio $ 179.444	+ $ 17.944 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Bialet Massé	Cabaña Privada en Comuna San Roque	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 2 baños, 100m²	NA	Precio $ 345.703	+ $ 34.570 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Bialet Massé	La Catalina	Casa o chalet entero, 3 dormitorios, 1 baño, 250m²	NA	Precio $ 787.091	+ $ 78.709 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Bialet Massé	Mardi - Departamentos de alquiler temporario	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 42m²	9,6	Precio $ 167.913	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
San Roque	Balconcito del Lago Cabañas	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 40m²	NA	Precio $ 222.238	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Casa Grande	Hostal El Algarrobo		9,3	Precio $ 209.891	+ $ 44.077 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Villa Santa Cruz del Lago	Cabaña Buenos Recuerdos II	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 100m²	NA	Precio $ 181.988	+ $ 18.199 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Bialet Massé	Cabaña A Bialet Masse	Apartamento entero, 2 dormitorios, 1 baño, 60m²	NA	Precio $ 251.869	+ $ 25.187 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Bialet Massé	Cabaña B Bialet Masse p/7 Personas	Apartamento entero, 3 dormitorios, 1 baño, 80m²	NA	Precio $ 321.010	+ $ 32.101 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Bialet Massé	Duplex ELI San Roque	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 2 baños, 70m²	NA	Precio $ 271.624	+ $ 27.162 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Villa Parque Síquiman	Cabaña Buenos Recuerdos I	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 130m²	NA	Precio $ 319.034	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Córdoba	CABAÑAS TITO	Apartamento entero, 2 dormitorios, 1 baño, 70m²	10	Precio $ 271.624	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Bialet Massé	Chalet Hawaii	Casa o chalet entero, 2 dormitorios, 2 baños, 75m²	NA	Precio $ 377.804	+ $ 37.780 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Bialet Massé	Cabañas villas del mirador	Chalet de montaña entero, 1 dormitorio, 1 baño	NA	Precio $ 109.143	+ $ 10.914 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
San Roque	Duplex Caro en Comuna San Roque	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño	NA	Precio $ 256.808	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Villa Parque Síquiman	Cabañas Sol Marina	Chalet de montaña entero, 1 dormitorio, 1 sala de estar, 1 baño, 62m²	9,0	Precio $ 259.277	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Bialet Massé	La Familia	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 100m²	NA	Precio $ 106.674	+ $ 10.667 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Villa Parque Síquiman	Terralagum	Villa entera, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 55m²	9,2	Precio $ 444.475	+ $ 93.340 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Bialet Massé	DUPLEX LA MADELEINE Bialet Massé	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 150m²	NA	Precio $ 147.788	+ $ 14.779 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Casa Grande	La Gitana	Chalet de montaña entero, 7 dormitorios, 3 baños, 1 cocina, 500m²	NA	Precio $ 703.135	+ $ 31.748 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
San Roque	CABAÑA LA HERRADURA 14	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 35m²	NA	Precio $ 240.017	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Villa Parque Síquiman	La Arboleda	Casa o chalet entero, 3 dormitorios, 2 baños, 1 cocina, 220m²	NA	Precio $ 148.158	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Villa Parque Síquiman	La Reserva	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 72m²	NA	Precio $ 100.501	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
San Roque	Casa De La Montaña		NA	Precio $ 81.857	+ $ 17.190 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
San Roque	Dormi Rustico en Comuna san Roque	Apartamento entero, 2 dormitorios, 1 baño, 40m²	NA	Precio $ 209.891	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Córdoba	Casa cerca del lago San Roque	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 3 baños	NA	Precio $ 377.804	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Unquillo	La escondida		NA	Precio $ 157.418	+ $ 48.800 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Villa Parque Síquiman	Cabaña de troncos frente al lago. Entorno soñado !	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina, 55m²	8,8	Precio $ 197.544	+ $ 41.484 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Villa Parque Síquiman	Departamento con vistas al lago en Veneto Village	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño	NA	Precio $ 377.804	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Unquillo	Casa de Campo Yeye	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina, 10m²	7,0	Precio $ 162.974	+ $ 50.522 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Villa Parque Síquiman	Apartamentos Anahí	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	9,4	Precio $ 239.029	+ $ 50.196 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Unquillo	Casa Brava		9,5	Precio $ 222.238	+ $ 68.894 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Unquillo	Casa en las Sierras de Córdoba	Chalet de montaña entero, 2 dormitorios, 1 baño	9,8	Precio $ 370.396	+ $ 114.823 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Villa Parque Síquiman	Duplex en Parque Siqui man	Casa o chalet entero, 3 dormitorios, 3 salas de estar, 2 baños, 1 cocina, 150m²	8,3	Precio $ 518.554	+ $ 108.896 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Villa Parque Síquiman	Departamento con vista al lago en Veneto Village	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 105m²	NA	Precio $ 671.651	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Unquillo	Unquillo Loft	Casa o chalet entero, 1 dormitorio, 1 baño, 75m²	NA	Precio $ 148.158	+ $ 14.816 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Villa Parque Síquiman	San Antonio	Casa o chalet entero, 2 dormitorios, 3 baños	NA	Precio $ 335.826	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Villa Parque Síquiman	Duplex San Antonio	Apartamento entero, 2 dormitorios, 2 baños	NA	Precio $ 209.891	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Valle Hermoso	Cabañas Achalay	Chalet de montaña entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 70m²	NA	Precio $ 271.624	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Villa Parque Síquiman	Casa de Montaña	Casa o chalet entero, 2 dormitorios, 2 baños, 110m²	NA	Precio $ 83.956	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Villa Parque Síquiman	Cabaña Los Palmares	Apartamento entero, 2 dormitorios, 1 baño	NA	Precio $ 235.078	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Cassaffousth	Casita serrana	Casa o chalet entero, 2 dormitorios, 1 baño, 70m²	NA	Precio $ 130.873	+ $ 13.087 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Villa Santa Cruz del Lago	Las cascadas	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 2 baños, 1 cocina, 150m²	NA	Precio $ 20.989	+ $ 2.099 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Unquillo	Arcadia	Casa o chalet entero, 4 dormitorios, 1 sala de estar, 1 baño, 180m²	NA	Precio $ 321.010	+ $ 32.101 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Valle Hermoso	Alpina La Luna	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño	NA	Precio $ 163.680	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Valle Hermoso	LA CASA Nostra	Apartamento entero, 3 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 95m²	9,3	Precio $ 157.418	+ $ 33.058 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
La Falda	Casa de Campo	Chalet de montaña entero, 2 dormitorios, 1 sala de estar, 1 baño	9,3	Precio $ 105.563	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Córdoba	Lago Belo Cabañas	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 60m²	NA	Precio original $ 370.396. Precio actual $ 333.356.	Incluye impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
Valle Hermoso	POZO DEL COCODRILO	Casa o chalet entero, 3 dormitorios, 1 baño, 120m²	NA	Precio $ 321.010	+ $ 67.412 de impuestos y cargos	14 noches, 2 adultos	Cordoba	2023-7-1	2023-7-15
